""	"pValue"	"log2fc"	"tValue"	"neglog10pValue"
"ENSG00000135951"	0.757401805972276	-0.274801976161156	-0.945864871555774	0.120673663668772
"ENSG00000135953"	0.553367122097273	0.372643032264297	1.47863976784031	0.256986647717477
"ENSG00000135956"	0.0118343899132052	0.40669928078737	3.95047049788456	1.92685412591892
"ENSG00000135960"	0.950051984568424	-0.0606803625477141	-0.2712473556172	0.0222526305074362
"ENSG00000135966"	0.0199308980404061	0.774344869195934	3.72311670908913	1.70047313254857
"ENSG00000135968"	0.556294631757501	-0.591174811580825	-1.4711763192757	0.254695130980157
"ENSG00000135972"	0.0057826176432203	-0.360376172955075	-4.26024324704658	2.23787552305683
"ENSG00000135973"	0.539962822137333	-0.537131264929135	-1.51330137347999	0.267636141466744
"ENSG00000135974"	0.471971911169166	-0.136764837321278	-1.67719896577249	0.326083847101561
"ENSG00000135976"	0.00681754545465234	0.45728850203653	4.18694318136253	2.16637195780307
"ENSG00000135999"	0.126894179389296	-0.238706968667911	-2.78206352238913	0.896558298449704
"ENSG00000136002"	0.0094674952647871	-0.599743403161002	-4.0483513543599	2.02376490342154
"ENSG00000136003"	0.616765846857024	-0.094462504397665	-1.31580615451285	0.209879683161053
"ENSG00000136010"	0.0465405932316265	1.3790842885492	3.327094505463	1.33216808526115
"ENSG00000136011"	0.944690632449342	0.120504639001586	0.298181192671303	0.024710391085765
"ENSG00000136014"	0.927320880469955	0.165202548894756	0.378036686252624	0.0327699611047874
"ENSG00000136021"	0.112164025119113	0.262126553032825	2.85092032137712	0.950146414002475
"ENSG00000136026"	0.394030759018858	0.181844746665108	1.87452013062202	0.404469874746133
"ENSG00000136040"	0.192497090464646	0.461192893755266	2.4933720249768	0.715575830335732
"ENSG00000136044"	0.991693295753622	-0.00472164948869036	-0.0482073402463063	0.00362262276240416
"ENSG00000136045"	0.512931209009179	0.124743333317415	1.57864735041374	0.289940875728311
"ENSG00000136048"	0.104492270320273	0.248554180468414	2.89263275704853	0.980915834733909
"ENSG00000136051"	0.794995856127187	-0.0610514779029767	-0.83685634654243	0.0996351350740792
"ENSG00000136052"	0.000474243123239719	0.478970439292718	5.25888758539983	3.32399895787883
"ENSG00000136059"	0.817977560796645	-0.220317278445022	-0.764910134286313	0.0872586099666503
"ENSG00000136068"	0.784411257107805	0.0668379960569396	0.868607751419914	0.105456182387322
"ENSG00000136098"	0.637859178931918	0.202440477828147	1.26092719452066	0.195275190500241
"ENSG00000136099"	0.606375074691755	-0.807127549320001	-1.34175646390205	0.217258658870576
"ENSG00000136100"	0.822842972909599	-0.061582847697613	-0.749850794102295	0.084683035389847
"ENSG00000136104"	0.981965469266057	-0.0120652842518432	-0.102685206106509	0.0079037838738241
"ENSG00000136108"	0.984143768122311	0.0101524558805668	0.0877106257497947	0.00694145325424624
"ENSG00000136110"	0.637167153584773	0.538201292652411	1.26352089572965	0.195746620480076
"ENSG00000136111"	0.897812420173787	0.0505840146629968	0.502256235924115	0.0468143909419065
"ENSG00000136114"	0.176927448301876	0.40543816942642	2.55446791441582	0.752204785963554
"ENSG00000136122"	0.81734353501893	0.183837731841614	0.766630066094023	0.087595368186363
"ENSG00000136141"	0.932812260611524	-0.0338201663329336	-0.35020211192491	0.0302057543078996
"ENSG00000136143"	0.0344521956592915	-0.274177723556543	-3.47877015162684	1.46278309502404
"ENSG00000136144"	0.0630931846449294	0.328254672146281	3.16788144213721	1.20001755091366
"ENSG00000136146"	0.371226434560093	-0.223743948959587	-1.93603340796554	0.430361105796876
"ENSG00000136147"	0.825085829024941	0.0592942528226992	0.74385824950882	0.0835008718948093
"ENSG00000136149"	0.586244037393887	-0.119741847646596	-1.39209048210231	0.231921561402833
"ENSG00000136152"	0.485768458909659	-0.133877339555905	-1.64068771041259	0.31357068748517
"ENSG00000136153"	7.65552875571817e-05	-1.13029633086102	-5.97417178635744	4.11602480787098
"ENSG00000136155"	0.380158991266003	-1.10092343472994	-1.91003604311903	0.420034733413365
"ENSG00000136156"	0.341479247413268	-0.129983727987062	-2.01365328236364	0.466635684391706
"ENSG00000136158"	0.00303022497589425	-0.383806890179519	-4.51804951780805	2.51852512655964
"ENSG00000136159"	0.429459650164488	-0.154678744625745	-1.78484706278903	0.367077634007598
"ENSG00000136160"	0.176136595795927	0.281811337421434	2.55934024342623	0.754150401550944
"ENSG00000136161"	0.60104748918155	0.130181093635549	1.35473864039509	0.221091212731526
"ENSG00000136167"	0.00615752870753318	0.960504158943696	4.23113190246683	2.21059355472326
"ENSG00000136169"	0.70104664428717	-0.51939396815145	-1.09625135783383	0.154253085196535
"ENSG00000136193"	0.271902659166174	0.268948261535533	2.22348618947204	0.565586545058515
"ENSG00000136197"	0.903062365404941	-0.0511471120613933	-0.479265210608808	0.0442822563133337
"ENSG00000136205"	0.186235730391867	0.254709273944863	2.51783706633098	0.729936993476229
"ENSG00000136206"	0.706002795116402	-0.154724033521681	-1.08563068192868	0.15119357954136
"ENSG00000136213"	0.816911714062307	-0.0687336585133043	-0.76834945619597	0.0878248763529751
"ENSG00000136231"	0.264942781576017	1.06250452645642	2.24765263204111	0.576847908436533
"ENSG00000136235"	0.0445452475631624	0.579937911440704	3.35027638753791	1.35119862310163
"ENSG00000136237"	0.756841866531445	-0.229102652785478	-0.947011716317824	0.120994851896073
"ENSG00000136238"	0.370368628779467	0.102744448258527	1.93792266458385	0.43136580634475
"ENSG00000136240"	0.296123927714341	0.180518957348246	2.14574692820843	0.528526498877327
"ENSG00000136243"	0.970535421565817	0.0387055714852975	0.165107579497918	0.0129886095699533
"ENSG00000136244"	0.724952311180632	0.334529279495331	1.03496478928973	0.139690561252855
"ENSG00000136247"	0.2327043022307	-0.231480581842927	-2.35272359289155	0.633195587414684
"ENSG00000136250"	0.11083880911191	0.859843505126831	2.86009469324243	0.955308149065413
"ENSG00000136261"	0.565005807322257	0.114378614819206	1.44847767553649	0.247947088330917
"ENSG00000136267"	0.449583547350033	0.974342680714113	1.73075690841349	0.347189590290049
"ENSG00000136270"	0.289186544260942	-0.728074758693098	-2.16678226961374	0.538821918463173
"ENSG00000136271"	0.427073004354354	-0.19631410064658	-1.79076667083271	0.369497879826924
"ENSG00000136273"	0.679821034294263	-0.368746953399	-1.14853527880309	0.1676054020704
"ENSG00000136274"	0.930639324948974	-0.128653858338579	-0.361646177283234	0.0312185999356764
"ENSG00000136275"	0.913824375332226	0.163550742724696	0.432045638283775	0.0391372617639066
"ENSG00000136279"	0.906014466625231	0.0615231540428223	0.46160738980145	0.0428648677477458
"ENSG00000136280"	0.901285593599891	-0.0498669817786421	-0.487643323561145	0.0451375707620748
"ENSG00000136286"	0.69737950358611	0.278851091835701	1.10505581567821	0.156530820955253
"ENSG00000136295"	0.00789731400886345	0.573932774160975	4.1265071787129	2.10252059345389
"ENSG00000136297"	0.922049460193164	-0.116348211108417	-0.40173796788394	0.0352457820777845
"ENSG00000136305"	0.763678386515257	-0.131694297792517	-0.925569449525614	0.11708950054574
"ENSG00000136315"	0.814717249930491	-0.283569293930505	-0.776810274410309	0.0889930883164395
"ENSG00000136319"	0.760588280157259	0.200123731916403	0.937240067068558	0.118850370881109
"ENSG00000136327"	0.746385517040645	-0.359605782004113	-0.977686525762133	0.127036796285074
"ENSG00000136352"	0.298698954688066	0.619162437594119	2.13747850054908	0.524766297228477
"ENSG00000136367"	0.984143768122311	0.0319965116268239	0.0875577254172217	0.00694145325424624
"ENSG00000136371"	0.671907823759325	-0.125238598977834	-1.16970689936279	0.172690301914104
"ENSG00000136378"	0.268079420174443	-0.804851975233305	-2.23579461035743	0.571736524501762
"ENSG00000136379"	0.992565574593102	-0.016870518488787	-0.0428263333234265	0.00324079162461169
"ENSG00000136381"	0.260949848659547	-0.279995698327705	-2.26006909181602	0.58344295068184
"ENSG00000136383"	1.41468147081876e-08	-1.32039946915167	-9.34872150245659	7.8493413347251
"ENSG00000136404"	0.0536025546391026	0.595642895368404	3.25567907041777	1.27081451181419
"ENSG00000136425"	0.37961594222771	-0.201258595476006	-1.91260565434191	0.420655557371877
"ENSG00000136436"	0.28432373934243	-0.14223391914526	-2.18096002556585	0.546186877787564
"ENSG00000136444"	0.847212326795685	0.0651998992569567	0.671988485236481	0.0720077339435372
"ENSG00000136448"	0.4794028884663	-0.138382907850971	-1.65737964174091	0.319299353612343
"ENSG00000136449"	0.856873680042871	0.253018755733002	0.639723190765173	0.0670831968677707
"ENSG00000136450"	0.222941935550916	-0.24110331701378	-2.38395463170537	0.651808232706978
"ENSG00000136451"	0.452516695071997	0.390931800375405	1.72490524737025	0.344365393378356
"ENSG00000136457"	0.952822296090904	0.0830789368594704	0.25592689012494	0.020988088893085
"ENSG00000136463"	0.945746980600715	-0.022645024962193	-0.293395910386748	0.0242250365650004
"ENSG00000136478"	0.0172606999626033	0.260190729083487	3.78416059361707	1.76294159658533
"ENSG00000136485"	0.372951018572143	0.194879144753731	1.93115047479711	0.428348202402233
"ENSG00000136487"	0.780458813686141	-0.378555274847589	-0.878038066105238	0.107650010552616
"ENSG00000136488"	0.000556776547562885	-0.444978216284216	-5.19543409588432	3.25431906628279
"ENSG00000136490"	0.963741117789181	-0.0731091708351945	-0.203540090797108	0.0160396115484281
"ENSG00000136492"	0.69737950358611	0.569611840613956	1.10504289816158	0.156530820955253
"ENSG00000136504"	0.402867327771703	-0.163090347015569	-1.85051754251419	0.394837952129664
"ENSG00000136514"	0.956391570032119	0.0765639656157582	0.23864553866449	0.0193642605619805
"ENSG00000136518"	0.866612015820477	0.0500106712842516	0.608514459386892	0.0621752936441881
"ENSG00000136521"	0.00450348739758016	-0.403279679472435	-4.36459187669214	2.34645104823477
"ENSG00000136522"	0.93495275661777	0.0273726657668778	0.343047413440066	0.0292103335751594
"ENSG00000136527"	0.290438885602793	0.473142747674148	2.16203185813306	0.536945238274455
"ENSG00000136531"	0.725232075277157	0.515212377169666	1.03432148541209	0.13952299634732
"ENSG00000136535"	0.902209779724649	0.245663856707708	0.481541024185187	0.0446924695710177
"ENSG00000136536"	0.469552997219942	-0.150339623903681	-1.68312328361334	0.328315382947971
"ENSG00000136541"	0.94063960918696	0.148296221973193	0.318722689412385	0.0265767375938246
"ENSG00000136542"	0.41339808229277	-0.855591305926923	-1.82574268906019	0.383631542347336
"ENSG00000136546"	0.0157476145576995	-1.54283084968067	-3.82315334850389	1.80278522364513
"ENSG00000136560"	0.494921458708937	0.258538839912674	1.61925087815777	0.305463715724421
"ENSG00000136573"	0.531812722283289	-0.655032666378485	-1.53604896015822	0.274241277475793
"ENSG00000136574"	0.725076809198372	0.343308497786579	1.03460900652469	0.139615985092301
"ENSG00000136603"	0.515597188868968	-0.823313723848222	-1.57276257522595	0.287689459165848
"ENSG00000136628"	0.218867785501156	0.230577942780357	2.39864533252159	0.659818156242258
"ENSG00000136630"	0.905966537816788	-0.0538566340469302	-0.461939417539889	0.0428878428418385
"ENSG00000136631"	0.308690235891025	-0.176861991950986	-2.10910984821248	0.510477107368287
"ENSG00000136634"	0.141932079962997	-1.06358644859579	-2.7056904825825	0.847919432757503
"ENSG00000136636"	0.887823401936402	-0.0559138672085755	-0.533231870207106	0.0516734116896819
"ENSG00000136643"	0.33691110134681	-0.144979294423701	-2.02938475285488	0.472484678617487
"ENSG00000136653"	0.433279939084081	0.289063657282789	1.77519155090704	0.36323141838952
"ENSG00000136682"	0.418366980861514	-0.812969680490853	-1.81095194178821	0.378442598986653
"ENSG00000136688"	0.508235797447367	0.626014579376964	1.58910681572947	0.293934748796997
"ENSG00000136689"	0.00399729209152746	1.9994830771367	4.41365840979246	2.39823411566191
"ENSG00000136694"	0.26815337845294	-0.924351900539564	-2.23553694482283	0.571616727008852
"ENSG00000136695"	0.899302790578289	0.19518645432372	0.494982797132037	0.0460940589485195
"ENSG00000136696"	0.743473406149405	-0.481723832828062	-0.986071463217357	0.128734561464994
"ENSG00000136697"	0.939706543533003	0.11938218809962	0.323616468583434	0.0270077489769582
"ENSG00000136698"	0.877183703630084	-0.0905948470883899	-0.572114199475982	0.0569094452677379
"ENSG00000136699"	0.96926552034195	0.0624006271687341	0.17146838865521	0.0135572361346283
"ENSG00000136709"	0.130618952254007	-0.2515915101161	-2.7642642667437	0.883993804208152
"ENSG00000136710"	0.601525332936118	0.121638290178787	1.35317873150826	0.220746077845845
"ENSG00000136715"	0.0191185229615295	-0.288609649833372	-3.74102001598878	1.71854566302413
"ENSG00000136717"	0.108922198862894	-0.235757857174605	-2.8691305172421	0.962883599939654
"ENSG00000136718"	0.724620461933162	-0.0769188141269161	-1.03587661240439	0.139889406460479
"ENSG00000136720"	0.843177964681708	0.0649026000320578	0.684740893680241	0.0740807516834587
"ENSG00000136731"	0.00956467069043833	0.320034033571043	4.04392795991464	2.0193299780452
"ENSG00000136732"	0.352372569379214	-0.267922857319546	-1.98668705784028	0.452997906817641
"ENSG00000136738"	0.801854332026326	-0.0559417672309355	-0.815752004732169	0.0959045201735563
"ENSG00000136750"	0.170283579049174	-1.21743163514567	-2.58554440265386	0.76882723032382
"ENSG00000136754"	0.521000442207747	0.152670199655986	1.5603802352607	0.283161908085691
"ENSG00000136758"	0.60603598600973	0.165494440637532	1.34272871128434	0.217501586953456
"ENSG00000136770"	0.683593905758582	-0.0711398842472448	-1.14059507150563	0.16520181767046
"ENSG00000136783"	0.919550016506451	0.0386598108883174	0.409892734797765	0.036424643476483
"ENSG00000136802"	0.374133080847388	0.39775823127712	1.9272270454717	0.426973889785487
"ENSG00000136807"	0.931851446264847	-0.117423049886737	-0.3558899430892	0.0306533164117652
"ENSG00000136810"	0.000321724273090541	0.429337717926229	5.41104731758071	3.49251617170107
"ENSG00000136811"	0.673344923195682	0.229741259195306	1.16539320208352	0.17176240997114
"ENSG00000136813"	0.00417319623588759	-0.40284517174427	-4.3969304007833	2.37953119301191
"ENSG00000136816"	0.830145447579781	-0.0657683439521275	-0.724648507941213	0.0808458093741508
"ENSG00000136819"	0.400240206840247	-0.184036727464626	-1.8575157257572	0.397679285685424
"ENSG00000136824"	0.72888761444517	0.173451417224408	1.02353887231918	0.137339429417205
"ENSG00000136826"	0.455195501985823	-0.426618162645181	-1.71592957711884	0.341802038072537
"ENSG00000136827"	0.86551976655038	-0.16547769428765	-0.61207289900158	0.0627230093533127
"ENSG00000136828"	0.562016859628748	-0.538082863674795	-1.45644221895021	0.250250656078793
"ENSG00000136830"	0.367008429227071	0.37379655347322	1.94662262135078	0.435323961021032
"ENSG00000136840"	0.596605991278342	0.511020835780903	1.36510876675759	0.224312389649687
"ENSG00000136842"	0.0530648763031333	-0.70043840921922	-3.26277030403584	1.27519284379515
"ENSG00000136848"	0.227965176841093	0.340161235829044	2.36800621969482	0.642131489231141
"ENSG00000136854"	0.011184644058375	-0.282603355394384	-3.97348778875173	1.95137783239376
"ENSG00000136856"	0.371485394746288	0.410875476456299	1.9354790170228	0.430058256212376
"ENSG00000136859"	0.434894804212496	-0.126747449432699	-1.76968797458967	0.361615780918986
"ENSG00000136861"	0.873459381309546	-0.0661199018243597	-0.587149734477157	0.0587572863116048
"ENSG00000136866"	0.99404227149301	-0.0120004113080343	-0.0369275259112213	0.00259514690468948
"ENSG00000136867"	0.180218700297981	0.345497001610925	2.54032973811832	0.74420014668187
"ENSG00000136868"	0.21750788527148	0.314115596443502	2.40297846697371	0.662524994029725
"ENSG00000136869"	0.351736661804929	0.72624035147973	1.98892686399172	0.45378236244858
"ENSG00000136870"	0.355622091539365	-0.198312881464673	-1.97784382584686	0.449011268130295
"ENSG00000136872"	0.35396738729715	0.948605467422827	1.98254992579632	0.451036749752019
"ENSG00000136874"	0.802625728691007	-0.0674452519593594	-0.812050620564935	0.0954869227862855
"ENSG00000136875"	0.93981378103559	-0.03202259330385	-0.322311217431571	0.026958190954022
"ENSG00000136877"	0.970964269448945	-0.0173821798319072	-0.16308526998216	0.0127967514170939
"ENSG00000136878"	0.400503550071598	-0.266741337537866	-1.85643627308231	0.397393629967579
"ENSG00000136881"	0.606438584778964	-0.475382748154653	-1.3415534624058	0.2172131744217
"ENSG00000136883"	0.972483676233299	0.0513029349243421	0.152257356946833	0.0121176798544923
"ENSG00000136888"	0.656696528425014	0.0761674632354286	1.20669121438134	0.182635279570248
"ENSG00000136891"	0.955005743026083	0.0236723185518564	0.246021583521009	0.0199940167334917
"ENSG00000136895"	0.791590342796448	0.113481632982161	0.847002717474231	0.101499512717026
"ENSG00000136897"	0.651764434354768	-0.151187538153282	-1.22130869471408	0.185909341914586
"ENSG00000136908"	0.625871502264102	0.13597574476408	1.29468455703982	0.203514822677747
"ENSG00000136918"	0.944199885623136	-0.0571872703669425	-0.302313790254983	0.0249360565135798
"ENSG00000136925"	0.805011039432958	-0.398226886567878	-0.805283361898068	0.0941981639402766
"ENSG00000136928"	0.950130418470735	-0.130762269801919	-0.27038697019881	0.0222167777272685
"ENSG00000136929"	0.499731461118225	-0.674147854656023	-1.60867618586339	0.30126330823215
"ENSG00000136930"	0.452516695071997	-0.121759903220552	-1.72442992517323	0.344365393378356
"ENSG00000136931"	0.630586760649006	-0.47093727272954	-1.28303680547332	0.200255151630359
"ENSG00000136932"	0.82390028633218	-0.195027845774179	-0.747611653434075	0.0841253462108071
"ENSG00000136933"	0.613279454824767	0.558911794156696	1.32673224686452	0.212341584155958
"ENSG00000136935"	0.723716256865838	-0.105560767337183	-1.03788647119181	0.14043167169089
"ENSG00000136936"	0.604006630920442	-0.106866354946908	-1.34787559730507	0.218958293570341
"ENSG00000136937"	0.586131348714339	-0.182023377565884	-1.39292089489922	0.232005050142756
"ENSG00000136938"	0.147464530262283	-0.166910705655308	-2.68023189946897	0.831312428254097
"ENSG00000136940"	0.661331874030234	0.191170151311348	1.19573774421862	0.179580545220025
"ENSG00000136942"	0.579116651183127	-0.190028432869038	-1.41063873364942	0.237233947736312
"ENSG00000136943"	0.371594220562319	0.515341713261604	1.93486601612446	0.429931049246243
"ENSG00000136944"	0.373942383126365	0.390348976870578	1.92802007172312	0.427195308542642
"ENSG00000136950"	0.276364249610695	0.157514761037739	2.20634280066249	0.558518137857136
"ENSG00000136960"	0.314975910457156	-0.225536757711113	-2.09006232962274	0.501722660037659
"ENSG00000136982"	0.659286192849321	-0.165300683934023	-1.1999085102704	0.18092601940591
"ENSG00000136986"	0.887131635315755	-0.0374028011098986	-0.536076490873619	0.0520119334381405
"ENSG00000136997"	0.754992779107881	0.189898778635275	0.953988085976798	0.122057202024584
"ENSG00000136999"	0.376495454963278	0.546286575597117	1.92096065579252	0.424240262215692
"ENSG00000137033"	0.0715879989612455	0.354872179723532	3.10103355419912	1.14515977687864
"ENSG00000137038"	0.0336074472839995	0.395613243603989	3.49173366983969	1.47356447392076
"ENSG00000137040"	0.895743185705237	0.0423149106052243	0.510558448962714	0.0478164870098791
"ENSG00000137054"	0.843649418575611	-0.0611106478489116	-0.683758954358719	0.0738379884559252
"ENSG00000137055"	0.687342274492317	0.109377284996693	1.13140378946742	0.162826944299684
"ENSG00000137070"	0.447840284402897	-0.152709168112153	-1.73476245116723	0.348876843077249
"ENSG00000137073"	0.897767181727485	-0.0340514237551037	-0.502351575265735	0.0468362744691892
"ENSG00000137074"	0.102052609579175	-0.200695073435892	-2.90682456622764	0.991175885496214
"ENSG00000137075"	0.913040239718598	-0.0358879732279895	-0.4352707390376	0.0395100817180186
"ENSG00000137076"	0.683593905758582	0.211753670417547	1.14061989167758	0.16520181767046
"ENSG00000137077"	0.543328358083491	0.597544739763028	1.50556133778676	0.264937627125727
"ENSG00000137078"	0.629358435446555	0.447953645600892	1.28560846337171	0.201101942471842
"ENSG00000137080"	0.8401843694011	-0.304472693100009	-0.695892045474169	0.0756254022386298
"ENSG00000137090"	0.656493247059964	0.505646874658678	1.20837862833291	0.182769736870279
"ENSG00000137094"	0.176802663773482	0.46805727349178	2.55513934755422	0.75251119603443
"ENSG00000137098"	0.51754770152462	-0.719902008720382	-1.56879834986949	0.286049615814643
"ENSG00000137100"	0.35396738729715	0.948605467422827	1.98254992579632	0.451036749752019
"ENSG00000137101"	0.446780267915053	0.853884787037132	1.73689228063055	0.349906015782129
"ENSG00000137103"	0.632018378583777	0.291283414266656	1.27749591841889	0.199270292601369
"ENSG00000137106"	0.701466445575387	-0.072711498247152	-1.09499232758579	0.153993098477364
"ENSG00000137124"	0.784917282774713	-0.291469277918308	-0.866191175661392	0.105176108257691
"ENSG00000137133"	0.697994082901847	-0.0836564422756751	-1.1037395551636	0.156148259001437
"ENSG00000137135"	0.548765915819824	-0.604451775800513	-1.49228820029129	0.260612870754401
"ENSG00000137145"	0.422788832766942	-0.143170189306911	-1.80061596059454	0.373876492347925
"ENSG00000137154"	0.134425687082246	-0.245260574584819	-2.74651732982467	0.871517735060883
"ENSG00000137161"	0.483745854348658	0.210947627622648	1.64631432623983	0.31538274381534
"ENSG00000137166"	0.229487536089664	-0.30012365802884	-2.36288947240401	0.639240896856457
"ENSG00000137168"	0.649400300918975	0.346517491309372	1.22690927866596	0.187487514466685
"ENSG00000137171"	0.481884489916701	-0.664684553738304	-1.65191623556335	0.317057051810416
"ENSG00000137177"	0.247550282734449	-0.431247138325395	-2.30244250378752	0.606336573311729
"ENSG00000137185"	0.687692537219349	-0.244998316235463	-1.13029754069477	0.162605688559013
"ENSG00000137193"	0.237982510806835	0.275574222314289	2.33859360488199	0.623454957813953
"ENSG00000137198"	0.937150326753122	0.0941741746989582	0.334265793191275	0.0281907390558007
"ENSG00000137200"	0.946175289420917	-0.0288628544765945	-0.291624219554488	0.0240283982957759
"ENSG00000137203"	0.493446645462514	-0.721186170050946	-1.62208469955576	0.306759799091402
"ENSG00000137204"	0.593704545393373	-0.553930268866644	-1.37208024889711	0.22642962610897
"ENSG00000137207"	0.923929420943255	-0.0285595153696416	-0.392833707642901	0.0343612033097749
"ENSG00000137210"	0.036873946801391	0.655118580298778	3.44449822625828	1.43328037521382
"ENSG00000137216"	0.751645000603006	-0.134934235787636	-0.963974402874814	0.123987226803915
"ENSG00000137218"	0.933053957277485	-0.0637710434766889	-0.349250835334238	0.0300932408512519
"ENSG00000137221"	0.505201494236125	-0.157318719545293	-1.59604495765088	0.296535373600586
"ENSG00000137225"	0.934392599468289	0.0882607562430548	0.345323420613793	0.0294706098965011
"ENSG00000137251"	0.818740281210616	-0.286897516042655	-0.762068389043186	0.0868538422266052
"ENSG00000137252"	0.42706739016652	-0.718224713759499	-1.79109510152604	0.369503588983901
"ENSG00000137259"	0.673102446233741	0.406149608865567	1.16699757280708	0.171918831098455
"ENSG00000137265"	0.606727625616901	-0.53796174709815	-1.340426714674	0.217006230241652
"ENSG00000137266"	0.722616163524005	-0.443832827492053	-1.04146809292893	0.141092328332937
"ENSG00000137267"	0.000156849808072947	0.880600844221055	5.6890785132967	3.80451600838422
"ENSG00000137269"	0.512181621105002	0.60623736230322	1.58006311947894	0.290576009615907
"ENSG00000137270"	0.505290120122133	0.573554319613746	1.59571742816367	0.296459193387314
"ENSG00000137273"	0.631735718576024	0.401777590483005	1.27908720646138	0.199464567237463
"ENSG00000137274"	0.238809367836622	-0.263002762829124	-2.33570902961274	0.621948641026943
"ENSG00000137275"	0.857942128717023	0.061035085694531	0.6364742454662	0.0665420058884741
"ENSG00000137285"	0.00989831516158333	1.11734958231749	4.0275970824347	2.00443872240226
"ENSG00000137288"	0.594498759693302	0.133812703573648	1.36960236795257	0.225849047115797
"ENSG00000137309"	0.663476017552554	0.161692836972477	1.19034068364877	0.178174770814358
"ENSG00000137310"	0.638821847961391	0.406051806041948	1.25725675767823	0.19462023923547
"ENSG00000137312"	0.518573184140609	0.122440699670587	1.56618730066161	0.285189944722216
"ENSG00000137331"	0.00139364348959101	0.697324903797799	4.83534025708345	2.85584830967087
"ENSG00000137337"	0.417779964990243	-0.147682261875454	-1.8124215248369	0.37905239083444
"ENSG00000137338"	0.697982697459771	-0.421423728572081	-1.10380926778557	0.156155343123088
"ENSG00000137343"	0.842202778142311	0.171468088432141	0.687299388531642	0.074583330322681
"ENSG00000137364"	0.293026450869603	0.683793021235614	2.1550130985404	0.533093175044457
"ENSG00000137392"	0.745875884979634	-0.302181941453481	-0.979927593874221	0.127333433858362
"ENSG00000137393"	0.00877681396047281	0.444419387045196	4.07963956792037	2.05666310715741
"ENSG00000137404"	0.496773405214701	0.159104022233285	1.61602769295646	0.303841662182646
"ENSG00000137409"	0.807186111627081	-0.051514951272182	-0.798822644372442	0.093026319139346
"ENSG00000137411"	0.504668630265385	-0.14063088493015	-1.59750140926866	0.296993689770082
"ENSG00000137413"	0.0872686050193435	-0.293161159636133	-2.99229671689736	1.0591419661353
"ENSG00000137414"	0.950882176797987	-0.0186268975124388	-0.267580168194078	0.0218732928802121
"ENSG00000137434"	0.571927556838825	0.532722377747069	1.42919131905787	0.2426589776014
"ENSG00000137440"	0.670403991975491	-0.475188578185072	-1.17328400818426	0.17366340832801
"ENSG00000137441"	0.031874411664628	-0.624677400231096	-3.51811281932545	1.49655782265724
"ENSG00000137449"	0.875952052132485	-0.0436797310404557	-0.577438172514711	0.0575196655946916
"ENSG00000137460"	0.88765463253814	-0.0599298135723974	-0.533838128481528	0.0517559760663473
"ENSG00000137462"	0.138456443376308	0.700328460223861	2.72178775423611	0.858686828595464
"ENSG00000137463"	0.780672039171511	-0.38180601164319	-0.877579776553029	0.107531375202986
"ENSG00000137473"	0.983420914832189	-0.048227910451212	-0.0906889065759596	0.0072605596215937
"ENSG00000137474"	0.837517127372525	-0.325585180486987	-0.703552669519843	0.0770063028017807
"ENSG00000137478"	0.496827548133417	-0.126209765166644	-1.61584589029011	0.303794331368849
"ENSG00000137486"	0.201009501916043	-0.247219927363767	-2.46138574606731	0.696783412568723
"ENSG00000137491"	0.00437419702878236	0.75933206127219	4.37673218780446	2.35910165875019
"ENSG00000137492"	0.466220428370419	0.12356606606877	1.69144000900127	0.331408700926609
"ENSG00000137496"	0.147721840961238	0.327688060574591	2.67914977367537	0.830555288657634
"ENSG00000137497"	0.1835827859124	-0.187827200407208	-2.52619219050244	0.736168043906817
"ENSG00000137500"	0.466220428370419	-0.193549085071465	-1.69147402165135	0.331408700926609
"ENSG00000137501"	0.0451128241478003	0.369846347105593	3.34353444301558	1.34569998439832
"ENSG00000137502"	0.00118353454837595	0.537615969953633	4.89089858304807	2.92681906012608
"ENSG00000137504"	0.195710573320034	-0.206875591677367	-2.4816877648153	0.70838571082384
"ENSG00000137507"	0.11726862515682	0.24505531834842	2.82737207591392	0.930818166434231
"ENSG00000137509"	0.145773556807369	1.19798865873428	2.68738761604579	0.836321249503548
"ENSG00000137513"	0.897529473346816	-0.0420617231948022	-0.503309650195609	0.0469512810207117
"ENSG00000137522"	0.862968175849299	-0.105663609998226	-0.619815949906945	0.0640052197052782
"ENSG00000137547"	0.645326104876031	-0.0976954601031288	-1.24027350073301	0.190220766359944
"ENSG00000137558"	0.133840019890186	-1.26244812374765	-2.74898186630005	0.873414007504438
"ENSG00000137561"	0.643564373893235	0.558804931839459	1.245016555992	0.191408005358937
"ENSG00000137563"	0.631086109820315	0.172932555523035	1.28164340651593	0.199911378523966
"ENSG00000137571"	0.646463160937275	-0.62070223154313	-1.23554654260355	0.189456218591023
"ENSG00000137573"	0.022150762191833	-0.689487209820786	-3.68091089693527	1.6546113254223
"ENSG00000137574"	0.791536490158556	0.0918858397611455	0.847521793342391	0.101529059185439
"ENSG00000137575"	0.922691351374909	-0.0254360617009581	-0.399352807388498	0.0349435501244211
"ENSG00000137601"	0.0165810577538284	-0.355130173253713	-3.80146716363812	1.78038776799575
"ENSG00000137628"	0.999872736689126	-0.00017803975284103	-0.00170010239286045	5.52732708658329e-05
"ENSG00000137634"	0.391913277602627	-0.583019138797306	-1.88046095152817	0.406810022840159
